timestamp,fast_stress,slow_context,state_fast,state_slow
2023-01-05 22:00:00+00:00,0.5096759252267952,0.008403361344537815,STRESSED,COLD
2023-01-05 23:00:00+00:00,0.662642533648215,0.016666666666666666,FRAGILE,COLD
2023-01-06 00:00:00+00:00,0.40866246104098136,0.008264462809917356,STRESSED,COLD
2023-01-06 01:00:00+00:00,0.3966155342495156,0.00819672131147541,STRESSED,COLD
2023-01-06 02:00:00+00:00,0.49214727749232,0.024390243902439025,STRESSED,COLD
2023-01-06 03:00:00+00:00,0.6125653293493715,0.04838709677419355,FRAGILE,COLD
2023-01-06 04:00:00+00:00,0.43481709744101227,0.024,STRESSED,COLD
2023-01-06 05:00:00+00:00,0.47290222606685717,0.031746031746031744,STRESSED,COLD
2023-01-06 06:00:00+00:00,0.4107417903080363,0.023622047244094488,STRESSED,COLD
2023-01-06 07:00:00+00:00,0.542796086342273,0.0546875,STRESSED,COLD
2023-01-06 08:00:00+00:00,0.45118779019678573,0.031007751937984496,STRESSED,COLD
2023-01-06 09:00:00+00:00,0.5150851476022507,0.06923076923076923,STRESSED,COLD
2023-01-06 10:00:00+00:00,0.4619618895826556,0.05343511450381679,STRESSED,COLD
2023-01-06 11:00:00+00:00,0.45590906272506315,0.06060606060606061,STRESSED,COLD
2023-01-06 12:00:00+00:00,0.6289913321051342,0.11278195488721804,FRAGILE,COLD
2023-01-06 13:00:00+00:00,0.5191981209986307,0.07462686567164178,STRESSED,COLD
2023-01-06 14:00:00+00:00,0.49609380709338147,0.08888888888888889,STRESSED,COLD
2023-01-06 15:00:00+00:00,0.33596980457347425,0.007352941176470588,STRESSED,COLD
2023-01-06 16:00:00+00:00,0.5193070687950879,0.08029197080291971,STRESSED,COLD
2023-01-06 17:00:00+00:00,0.6168811242249039,0.11594202898550725,FRAGILE,COLD
2023-01-06 18:00:00+00:00,0.3308967056347247,0.014388489208633094,STRESSED,COLD
2023-01-06 19:00:00+00:00,0.2875716338730177,0.014285714285714285,NORMAL,COLD
2023-01-06 20:00:00+00:00,0.4539511968247585,0.07801418439716312,STRESSED,COLD
2023-01-06 21:00:00+00:00,0.31484577982871886,0.02112676056338028,STRESSED,COLD
2023-01-06 22:00:00+00:00,0.2939049484186457,0.02097902097902098,NORMAL,COLD
2023-01-06 23:00:00+00:00,0.48287463889073046,0.1111111111111111,STRESSED,COLD
2023-01-07 00:00:00+00:00,0.3188751093908919,0.041379310344827586,STRESSED,COLD
2023-01-07 01:00:00+00:00,0.2950365682401072,0.02054794520547945,NORMAL,COLD
2023-01-07 02:00:00+00:00,0.540502291650977,0.16326530612244897,STRESSED,COLD
2023-01-07 03:00:00+00:00,0.4146154905411113,0.07432432432432433,STRESSED,COLD
2023-01-07 04:00:00+00:00,0.41538045785200733,0.09395973154362416,STRESSED,COLD
2023-01-07 05:00:00+00:00,0.45994564664622756,0.08666666666666667,STRESSED,COLD
2023-01-07 06:00:00+00:00,0.773973598874187,0.2185430463576159,FRAGILE,COLD
2023-01-07 07:00:00+00:00,0.31242329753301634,0.019736842105263157,STRESSED,COLD
2023-01-07 08:00:00+00:00,0.40363723402068075,0.0718954248366013,STRESSED,COLD
2023-01-07 09:00:00+00:00,0.6286509811366732,0.19480519480519481,FRAGILE,COLD
2023-01-07 10:00:00+00:00,0.5806050123425529,0.1935483870967742,STRESSED,COLD
2023-01-07 11:00:00+00:00,0.4638083577675486,0.10897435897435898,STRESSED,COLD
2023-01-07 12:00:00+00:00,0.6965560130113382,0.24203821656050956,FRAGILE,COLD
2023-01-07 13:00:00+00:00,0.6679853834867634,0.24050632911392406,FRAGILE,COLD
2023-01-07 14:00:00+00:00,0.48060129184657674,0.20125786163522014,STRESSED,COLD
2023-01-07 15:00:00+00:00,0.5451931501730688,0.2,STRESSED,COLD
2023-01-07 16:00:00+00:00,0.3041330299019266,0.037267080745341616,STRESSED,COLD
2023-01-07 17:00:00+00:00,0.36658345456288266,0.08641975308641975,STRESSED,COLD
2023-01-07 18:00:00+00:00,0.3275481497919617,0.024539877300613498,STRESSED,COLD
2023-01-07 19:00:00+00:00,0.4473732956899612,0.14634146341463414,STRESSED,COLD
2023-01-07 20:00:00+00:00,0.646064379564969,0.24848484848484848,FRAGILE,COLD
2023-01-07 21:00:00+00:00,0.40416308068350154,0.0963855421686747,STRESSED,COLD
2023-01-07 22:00:00+00:00,0.665227322445149,0.2874251497005988,FRAGILE,COLD
2023-01-07 23:00:00+00:00,0.37307833525212997,0.09523809523809523,STRESSED,COLD
2023-01-08 00:00:00+00:00,0.5324445497114488,0.21301775147928995,STRESSED,COLD
2023-01-08 01:00:00+00:00,0.5824870750348996,0.23529411764705882,STRESSED,COLD
2023-01-08 02:00:00+00:00,0.5802525365477162,0.27485380116959063,STRESSED,COLD
2023-01-08 03:00:00+00:00,0.30363591243849763,0.040697674418604654,STRESSED,COLD
2023-01-08 04:00:00+00:00,0.28196609231199815,0.005780346820809248,NORMAL,COLD
2023-01-08 05:00:00+00:00,0.3852694111036057,0.1206896551724138,STRESSED,COLD
2023-01-08 06:00:00+00:00,0.39648830909437316,0.11428571428571428,STRESSED,COLD
2023-01-08 07:00:00+00:00,0.5387324045076499,0.24431818181818182,STRESSED,COLD
2023-01-08 08:00:00+00:00,0.35343152032963193,0.07909604519774012,STRESSED,COLD
2023-01-08 09:00:00+00:00,0.48255384042518984,0.21348314606741572,STRESSED,COLD
2023-01-08 10:00:00+00:00,0.38336081817100304,0.11173184357541899,STRESSED,COLD
2023-01-08 11:00:00+00:00,0.40516336808998193,0.09444444444444444,STRESSED,COLD
2023-01-08 12:00:00+00:00,0.4775823779302887,0.18232044198895028,STRESSED,COLD
2023-01-08 13:00:00+00:00,0.3532297430930902,0.07142857142857142,STRESSED,COLD
2023-01-08 14:00:00+00:00,0.28698874157948817,0.01092896174863388,NORMAL,COLD
2023-01-08 15:00:00+00:00,0.32246851696898027,0.059782608695652176,STRESSED,COLD
2023-01-08 16:00:00+00:00,0.3438213544833742,0.08108108108108109,STRESSED,COLD
2023-01-08 17:00:00+00:00,0.5912563462615127,0.34408602150537637,STRESSED,COLD
2023-01-08 18:00:00+00:00,0.6057109617103008,0.34759358288770054,FRAGILE,COLD
2023-01-08 19:00:00+00:00,0.6202022258987582,0.30319148936170215,FRAGILE,COLD
2023-01-08 20:00:00+00:00,0.4138899061996849,0.15873015873015872,STRESSED,COLD
2023-01-08 21:00:00+00:00,0.5108579972256077,0.24210526315789474,STRESSED,COLD
2023-01-08 22:00:00+00:00,0.4542326607839594,0.21465968586387435,STRESSED,COLD
2023-01-08 23:00:00+00:00,0.29465352891365065,0.015625,NORMAL,COLD
2023-01-09 00:00:00+00:00,0.3203795750639544,0.06217616580310881,STRESSED,COLD
2023-01-09 01:00:00+00:00,0.5797645772268581,0.3402061855670103,STRESSED,COLD
2023-01-09 02:00:00+00:00,0.5029714965688692,0.2564102564102564,STRESSED,COLD
2023-01-09 03:00:00+00:00,0.6364365914907413,0.3622448979591837,FRAGILE,NEUTRAL
2023-01-09 04:00:00+00:00,0.34299134041509427,0.10152284263959391,STRESSED,COLD
2023-01-09 05:00:00+00:00,0.38947643752628586,0.14646464646464646,STRESSED,COLD
2023-01-09 06:00:00+00:00,0.4608470538411813,0.2663316582914573,STRESSED,COLD
2023-01-09 07:00:00+00:00,0.4944129337197336,0.25,STRESSED,COLD
2023-01-09 08:00:00+00:00,0.6208037620862027,0.3880597014925373,FRAGILE,NEUTRAL
2023-01-09 09:00:00+00:00,0.4340102020710908,0.21287128712871287,STRESSED,COLD
2023-01-09 10:00:00+00:00,0.4513830409181052,0.31527093596059114,STRESSED,COLD
2023-01-09 11:00:00+00:00,0.33372832517612644,0.08333333333333333,STRESSED,COLD
2023-01-09 12:00:00+00:00,0.413181960679881,0.17073170731707318,STRESSED,COLD
2023-01-09 13:00:00+00:00,0.4768326081658673,0.24271844660194175,STRESSED,COLD
2023-01-09 14:00:00+00:00,0.34342361985121755,0.09178743961352658,STRESSED,COLD
2023-01-09 15:00:00+00:00,0.7022624696216109,0.4326923076923077,FRAGILE,NEUTRAL
2023-01-09 16:00:00+00:00,0.4219093177040612,0.3062200956937799,STRESSED,COLD
2023-01-09 17:00:00+00:00,0.3644687582310604,0.11904761904761904,STRESSED,COLD
2023-01-09 18:00:00+00:00,0.5935220503554505,0.4028436018957346,STRESSED,NEUTRAL
2023-01-09 19:00:00+00:00,0.282195827678379,0.0047169811320754715,NORMAL,COLD
2023-01-09 20:00:00+00:00,0.3654334183418295,0.11267605633802817,STRESSED,COLD
2023-01-09 21:00:00+00:00,0.4398069304847736,0.16355140186915887,STRESSED,COLD
2023-01-09 22:00:00+00:00,0.45562045787379474,0.18604651162790697,STRESSED,COLD
2023-01-09 23:00:00+00:00,0.506453044669853,0.25462962962962965,STRESSED,COLD
2023-01-10 00:00:00+00:00,0.3358331109686159,0.05069124423963134,STRESSED,COLD
2023-01-10 01:00:00+00:00,0.39125538439224755,0.13761467889908258,STRESSED,COLD
2023-01-10 02:00:00+00:00,0.597693501252903,0.3881278538812785,STRESSED,NEUTRAL
2023-01-10 03:00:00+00:00,0.36910493722911153,0.11818181818181818,STRESSED,COLD
2023-01-10 04:00:00+00:00,0.4238804043226092,0.2669683257918552,STRESSED,COLD
2023-01-10 05:00:00+00:00,0.5609573856020045,0.38288288288288286,STRESSED,NEUTRAL
2023-01-10 06:00:00+00:00,0.41005296447779505,0.14798206278026907,STRESSED,COLD
2023-01-10 07:00:00+00:00,0.7133470599305274,0.4642857142857143,FRAGILE,NEUTRAL
2023-01-10 08:00:00+00:00,0.40615278146092604,0.24444444444444444,STRESSED,COLD
2023-01-10 09:00:00+00:00,0.4758816989008819,0.26991150442477874,STRESSED,COLD
2023-01-10 10:00:00+00:00,0.3706660844864814,0.11894273127753303,STRESSED,COLD
2023-01-10 11:00:00+00:00,0.4050040222679642,0.16666666666666666,STRESSED,COLD
2023-01-10 12:00:00+00:00,0.522775471680506,0.37554585152838427,STRESSED,NEUTRAL
2023-01-10 13:00:00+00:00,0.46404715771531085,0.21739130434782608,STRESSED,COLD
2023-01-10 14:00:00+00:00,0.5451518409650695,0.354978354978355,STRESSED,NEUTRAL
2023-01-10 15:00:00+00:00,0.3711518970205782,0.14224137931034483,STRESSED,COLD
2023-01-10 16:00:00+00:00,0.3672752130025465,0.13733905579399142,STRESSED,COLD
2023-01-10 17:00:00+00:00,0.37860447827055654,0.17094017094017094,STRESSED,COLD
2023-01-10 18:00:00+00:00,0.2908204393958615,0.00851063829787234,NORMAL,COLD
2023-01-10 19:00:00+00:00,0.5957707999823991,0.4661016949152542,STRESSED,NEUTRAL
2023-01-10 20:00:00+00:00,0.3526601971144195,0.10970464135021098,STRESSED,COLD
2023-01-10 21:00:00+00:00,0.4083012386555253,0.20168067226890757,STRESSED,COLD
2023-01-10 22:00:00+00:00,0.34057606178706784,0.058577405857740586,STRESSED,COLD
2023-01-10 23:00:00+00:00,0.48188842460093156,0.2916666666666667,STRESSED,COLD
2023-01-11 00:00:00+00:00,0.4077999775328581,0.2033195020746888,STRESSED,COLD
2023-01-11 01:00:00+00:00,0.6083935440732866,0.44214876033057854,FRAGILE,NEUTRAL
2023-01-11 02:00:00+00:00,0.32038758515510113,0.0205761316872428,STRESSED,COLD
2023-01-11 03:00:00+00:00,0.3672605953271062,0.13524590163934427,STRESSED,COLD
2023-01-11 04:00:00+00:00,0.5518212569940025,0.3673469387755102,STRESSED,NEUTRAL
2023-01-11 05:00:00+00:00,0.685568416281646,0.5,FRAGILE,NEUTRAL
2023-01-11 06:00:00+00:00,0.4751587040387675,0.4048582995951417,STRESSED,NEUTRAL
2023-01-11 07:00:00+00:00,0.5874796817351886,0.4838709677419355,STRESSED,NEUTRAL
2023-01-11 08:00:00+00:00,0.7031352039413175,0.5220883534136547,FRAGILE,NEUTRAL
2023-01-11 09:00:00+00:00,0.596452395072215,0.48,STRESSED,NEUTRAL
2023-01-11 10:00:00+00:00,0.48760642626159434,0.3147410358565737,STRESSED,COLD
2023-01-11 11:00:00+00:00,0.6647623935284833,0.4722222222222222,FRAGILE,NEUTRAL
2023-01-11 12:00:00+00:00,0.5247256560397691,0.35968379446640314,STRESSED,NEUTRAL
2023-01-11 13:00:00+00:00,0.7943157035745678,0.5236220472440944,FRAGILE,NEUTRAL
2023-01-11 14:00:00+00:00,0.7115386978790598,0.5176470588235295,FRAGILE,NEUTRAL
2023-01-11 15:00:00+00:00,0.4326859495799644,0.2734375,STRESSED,COLD
2023-01-11 16:00:00+00:00,0.5286106430136324,0.3735408560311284,STRESSED,NEUTRAL
2023-01-11 17:00:00+00:00,0.4230023591586919,0.14728682170542637,STRESSED,COLD
2023-01-11 18:00:00+00:00,0.3291164423348897,0.0694980694980695,STRESSED,COLD
2023-01-11 19:00:00+00:00,0.3084924433466159,0.03461538461538462,STRESSED,COLD
2023-01-11 20:00:00+00:00,0.5990623371053159,0.5019157088122606,STRESSED,NEUTRAL
2023-01-11 21:00:00+00:00,0.5931219589806502,0.4541984732824427,STRESSED,NEUTRAL
2023-01-11 22:00:00+00:00,0.5984436863313335,0.49809885931558934,STRESSED,NEUTRAL
2023-01-11 23:00:00+00:00,0.2957412644270769,0.011363636363636364,NORMAL,COLD
2023-01-12 00:00:00+00:00,0.30223139001693544,0.026415094339622643,STRESSED,COLD
2023-01-12 01:00:00+00:00,0.4714393548223108,0.3082706766917293,STRESSED,COLD
2023-01-12 02:00:00+00:00,0.6104386748072379,0.46441947565543074,FRAGILE,NEUTRAL
2023-01-12 03:00:00+00:00,0.36467783809482013,0.13432835820895522,STRESSED,COLD
2023-01-12 04:00:00+00:00,0.5050630531096947,0.3345724907063197,STRESSED,COLD
2023-01-12 05:00:00+00:00,0.3880226668616364,0.0962962962962963,STRESSED,COLD
2023-01-12 06:00:00+00:00,0.3290592308336041,0.04428044280442804,STRESSED,COLD
2023-01-12 07:00:00+00:00,0.48779729388301485,0.31985294117647056,STRESSED,COLD
2023-01-12 08:00:00+00:00,0.5185103920535705,0.358974358974359,STRESSED,NEUTRAL
2023-01-12 09:00:00+00:00,0.6221330810708651,0.5364963503649635,FRAGILE,NEUTRAL
2023-01-12 10:00:00+00:00,0.5609390585277028,0.48727272727272725,STRESSED,NEUTRAL
2023-01-12 11:00:00+00:00,0.5413760679102885,0.48188405797101447,STRESSED,NEUTRAL
2023-01-12 12:00:00+00:00,0.39849557149591364,0.22743682310469315,STRESSED,COLD
2023-01-12 13:00:00+00:00,0.7058441901627291,0.5719424460431655,FRAGILE,NEUTRAL
2023-01-12 14:00:00+00:00,0.32103182657875107,0.06451612903225806,STRESSED,COLD
2023-01-12 15:00:00+00:00,0.3379676023417347,0.09285714285714286,STRESSED,COLD
2023-01-12 16:00:00+00:00,0.35296010769067426,0.11743772241992882,STRESSED,COLD
2023-01-12 17:00:00+00:00,0.38321714655299366,0.2127659574468085,STRESSED,COLD
2023-01-12 18:00:00+00:00,0.5872936321899686,0.46996466431095407,STRESSED,NEUTRAL
2023-01-12 19:00:00+00:00,0.44963636085530906,0.2852112676056338,STRESSED,COLD
2023-01-12 20:00:00+00:00,0.3309557275075466,0.07719298245614035,STRESSED,COLD
2023-01-12 21:00:00+00:00,0.3307646683579027,0.07692307692307693,STRESSED,COLD
2023-01-12 22:00:00+00:00,0.34571330495072633,0.11498257839721254,STRESSED,COLD
2023-01-12 23:00:00+00:00,0.29442054212823027,0.006944444444444444,NORMAL,COLD
2023-01-13 00:00:00+00:00,0.40881797878013026,0.21453287197231835,STRESSED,COLD
2023-01-13 01:00:00+00:00,0.3773141164665802,0.1482758620689655,STRESSED,COLD
2023-01-13 02:00:00+00:00,0.38877507843766523,0.19931271477663232,STRESSED,COLD
2023-01-13 03:00:00+00:00,0.4330133714706707,0.410958904109589,STRESSED,NEUTRAL
2023-01-13 04:00:00+00:00,0.31190375065773945,0.030716723549488054,STRESSED,COLD
2023-01-13 05:00:00+00:00,0.4269902737850077,0.32653061224489793,STRESSED,COLD
2023-01-13 06:00:00+00:00,0.313331978853955,0.03728813559322034,STRESSED,COLD
2023-01-13 07:00:00+00:00,0.4264078404431941,0.23986486486486486,STRESSED,COLD
2023-01-13 08:00:00+00:00,0.45554495716088117,0.2828282828282828,STRESSED,COLD
2023-01-13 09:00:00+00:00,0.44359144500388065,0.436241610738255,STRESSED,NEUTRAL
2023-01-13 10:00:00+00:00,0.4168956334644558,0.30434782608695654,STRESSED,COLD
2023-01-13 11:00:00+00:00,0.3168417583009865,0.04,STRESSED,COLD
2023-01-13 12:00:00+00:00,0.3757118603686547,0.15946843853820597,STRESSED,COLD
2023-01-13 13:00:00+00:00,0.7249670953914004,0.5927152317880795,FRAGILE,NEUTRAL
2023-01-13 14:00:00+00:00,0.4094775509175962,0.19141914191419143,STRESSED,COLD
2023-01-13 15:00:00+00:00,0.3467416472793054,0.05263157894736842,STRESSED,COLD
2023-01-13 16:00:00+00:00,0.3802665467838111,0.12786885245901639,STRESSED,COLD
2023-01-13 17:00:00+00:00,0.39814882596867496,0.22549019607843138,STRESSED,COLD
2023-01-13 18:00:00+00:00,0.5499846479548027,0.4527687296416938,STRESSED,NEUTRAL
2023-01-13 19:00:00+00:00,0.3523613960376502,0.12012987012987013,STRESSED,COLD
2023-01-13 20:00:00+00:00,0.3441683684513235,0.10032362459546926,STRESSED,COLD
2023-01-13 21:00:00+00:00,0.34326524877216247,0.0967741935483871,STRESSED,COLD
2023-01-13 22:00:00+00:00,0.518689794750625,0.40836012861736337,STRESSED,NEUTRAL
2023-01-13 23:00:00+00:00,0.41316267407813073,0.25,STRESSED,COLD
2023-01-14 00:00:00+00:00,0.3328212067824647,0.07667731629392971,STRESSED,COLD
2023-01-14 01:00:00+00:00,0.6047234737924204,0.5636942675159236,FRAGILE,NEUTRAL
2023-01-14 02:00:00+00:00,0.6056556127643837,0.5746031746031746,FRAGILE,NEUTRAL
2023-01-14 03:00:00+00:00,0.6172109165868119,0.5221518987341772,FRAGILE,NEUTRAL
2023-01-14 04:00:00+00:00,0.48062991305089137,0.48264984227129337,STRESSED,NEUTRAL
2023-01-14 05:00:00+00:00,0.4003726685389357,0.24213836477987422,STRESSED,COLD
2023-01-14 06:00:00+00:00,0.31047967936010473,0.01567398119122257,STRESSED,COLD
2023-01-14 07:00:00+00:00,0.4201140574568026,0.2375,STRESSED,COLD
2023-01-14 08:00:00+00:00,0.4690683533894145,0.4517133956386293,STRESSED,NEUTRAL
2023-01-14 09:00:00+00:00,0.3701877574248525,0.10248447204968944,STRESSED,COLD
